transaction_id,user_id,amount,transaction_date,payment_method
11425,840,7731,2023-05-05,Net Banking
11426,1648,1933,2023-03-01,UPI
11427,7741,9340,2023-03-18,Debit Card
11428,4337,3576,2023-03-26,Credit Card
11429,4857,3787,2023-02-02,Net Banking
11430,1301,3742,2023-01-06,Debit Card
11431,8830,3618,2023-03-08,UPI
11432,978,4815,2023-03-11,Debit Card
11433,3946,9580,2023-01-25,Credit Card
11434,9765,5556,2023-01-15,Credit Card
11435,2763,4134,2023-06-26,UPI
11436,9989,4631,2023-05-13,UPI
11437,7133,7226,2023-06-11,UPI
11438,1762,8435,2023-04-03,UPI
11439,191,774,2023-05-26,Net Banking
11440,4008,2698,2023-06-08,Debit Card
11441,491,7369,2023-04-29,UPI
11442,4961,3714,2023-02-14,Net Banking
11443,7880,5044,2023-04-09,Debit Card
11444,5800,9391,2023-05-31,Credit Card
11445,6669,7883,2023-02-07,Net Banking
11446,5098,5385,2023-05-24,Debit Card
11447,4882,3641,2023-03-26,Credit Card
11448,4476,3931,2023-04-01,UPI
11449,1553,4215,2023-02-14,UPI
11450,5134,4989,2023-06-05,UPI
11451,2009,8945,2023-03-02,Debit Card
11452,4483,6286,2023-05-15,UPI
11453,9202,9153,2023-03-05,Credit Card
11454,3272,7400,2023-05-08,Debit Card
11455,9851,3873,2023-05-14,Debit Card
11456,4164,4190,2023-05-10,UPI
11457,490,4249,2023-01-04,Debit Card
11458,5842,4035,2023-02-21,Debit Card
11459,8508,7066,2023-03-11,Net Banking
11460,2521,8708,2023-01-15,Net Banking
11461,6954,6817,2023-02-01,Net Banking
11462,8204,5661,2023-05-01,UPI
11463,4196,1804,2023-02-07,Net Banking
11464,2252,9537,2023-05-29,UPI
11465,3008,4361,2023-05-09,Credit Card
11466,4009,3231,2023-02-12,UPI
11467,4587,8020,2023-06-14,UPI
11468,1582,2154,2023-02-08,UPI
11469,9542,9574,2023-03-02,Credit Card
11470,8655,4980,2023-04-07,Debit Card
11471,6518,609,2023-06-20,Credit Card
11472,718,2778,2023-02-11,Debit Card
11473,692,4119,2023-02-28,UPI
11474,440,6606,2023-04-08,Debit Card
11475,234,6021,2023-04-25,Debit Card
11476,7407,1957,2023-02-11,Credit Card
11477,5706,9568,2023-02-21,Credit Card
11478,279,1956,2023-06-18,UPI
11479,5527,5133,2023-06-09,Credit Card
11480,6595,9138,2023-01-28,Debit Card
11481,9533,3677,2023-04-20,UPI
11482,3122,4727,2023-05-03,Credit Card
11483,3143,3064,2023-05-18,Debit Card
11484,1653,1491,2023-05-08,UPI
11485,1494,5780,2023-04-15,Debit Card
11486,9853,2677,2023-01-29,Net Banking
11487,8026,8599,2023-02-21,UPI
11488,465,3944,2023-02-06,UPI
11489,1615,1766,2023-01-25,Net Banking
11490,1230,7959,2023-06-11,Credit Card
11491,1271,8996,2023-06-09,Net Banking
11492,4953,5794,2023-05-31,UPI
11493,961,1077,2023-04-16,Credit Card
11494,4649,102,2023-06-21,Debit Card
11495,3286,9639,2023-05-26,UPI
11496,6653,9998,2023-05-06,Credit Card
11497,8517,8952,2023-04-05,Net Banking
11498,5759,7150,2023-05-18,Credit Card
11499,2571,7839,2023-01-08,Debit Card
11500,8717,9876,2023-03-26,Net Banking
11501,3370,8146,2023-01-18,Credit Card
11502,8444,6461,2023-06-18,Credit Card
11503,7075,1069,2023-04-13,Net Banking
11504,4554,2495,2023-04-09,Net Banking
11505,6807,2629,2023-01-28,Credit Card
11506,4957,2871,2023-04-03,UPI
11507,8225,9981,2023-06-13,Net Banking
11508,3270,9251,2023-02-16,UPI
11509,850,9788,2023-05-20,Debit Card
11510,8166,2629,2023-05-24,Debit Card
11511,4110,8929,2023-03-29,Net Banking
11512,7246,9966,2023-05-31,Debit Card
11513,5730,8739,2023-02-04,Credit Card
11514,8232,5165,2023-02-21,UPI
11515,7037,5635,2023-01-28,Debit Card
11516,6411,8487,2023-05-16,Credit Card
11517,6869,9747,2023-02-20,Debit Card
11518,9206,217,2023-03-20,Net Banking
11519,4087,2891,2023-05-27,Credit Card
11520,2061,808,2023-02-18,Debit Card
11521,9043,3508,2023-06-01,Credit Card
11522,6572,8767,2023-03-15,UPI
11523,1481,3691,2023-01-25,Debit Card
11524,6770,4873,2023-02-07,Debit Card
11525,7558,7253,2023-04-19,Net Banking
11526,4008,5022,2023-05-02,Debit Card
11527,4368,6420,2023-04-30,Net Banking
11528,8565,567,2023-02-19,Net Banking
11529,7277,8198,2023-05-04,Debit Card
11530,9386,8838,2023-04-10,Net Banking
11531,4525,4373,2023-05-10,Credit Card
11532,2747,9831,2023-01-27,Net Banking
11533,2402,4265,2023-01-30,Credit Card
11534,9822,5444,2023-02-28,Net Banking
11535,833,4641,2023-04-15,Net Banking
11536,7564,3397,2023-04-13,Net Banking
11537,6362,8448,2023-02-27,UPI
11538,8675,7896,2023-01-10,Debit Card
11539,6632,3597,2023-01-03,Net Banking
11540,6411,9493,2023-06-02,Debit Card
11541,5679,450,2023-01-22,Credit Card
11542,8439,6378,2023-04-21,UPI
11543,5847,209,2023-01-03,UPI
11544,8108,8858,2023-05-18,Net Banking
11545,9273,850,2023-04-30,UPI
11546,9539,2630,2023-04-03,Debit Card
11547,568,7940,2023-06-19,UPI
11548,7828,2322,2023-04-05,Net Banking
11549,4523,556,2023-03-11,Net Banking
11550,5875,3594,2023-02-17,Net Banking
11551,2195,6591,2023-03-16,Debit Card
11552,402,6711,2023-04-15,Net Banking
11553,8481,8968,2023-05-20,Credit Card
11554,6322,849,2023-02-21,UPI
11555,1394,4675,2023-02-06,Debit Card
11556,2161,6946,2023-03-24,Debit Card
11557,6736,8457,2023-03-03,Net Banking
11558,890,919,2023-04-11,UPI
11559,5161,9919,2023-05-22,Debit Card
11560,5619,9541,2023-01-28,UPI
11561,9731,8424,2023-01-20,Credit Card
11562,1926,9611,2023-04-10,Debit Card
11563,1638,7655,2023-01-20,UPI
11564,3214,5911,2023-06-07,UPI
11565,6309,2164,2023-03-14,Debit Card
11566,7798,4458,2023-02-15,UPI
11567,7290,3553,2023-04-12,UPI
11568,6220,4869,2023-05-31,Debit Card
11569,6861,3776,2023-02-10,Debit Card
11570,7897,9775,2023-04-30,Credit Card
11571,2781,7925,2023-03-04,Debit Card
11572,2326,3819,2023-05-18,Credit Card
11573,1467,6690,2023-02-19,Credit Card
11574,628,356,2023-06-04,UPI
11575,3013,4537,2023-01-22,UPI
11576,9470,3295,2023-01-02,Debit Card
11577,7936,4517,2023-05-16,Net Banking
11578,5916,4309,2023-03-31,UPI
11579,1554,4626,2023-06-21,Net Banking
11580,2611,6737,2023-04-11,Credit Card
11581,6836,9554,2023-04-06,UPI
11582,3989,3965,2023-02-14,Credit Card
11583,317,9444,2023-01-04,Debit Card
11584,5961,2651,2023-03-06,Debit Card
11585,7266,6070,2023-04-19,Debit Card
11586,8601,8197,2023-06-21,Credit Card
11587,38,419,2023-03-10,Credit Card
11588,7531,145,2023-03-27,UPI
11589,9031,7479,2023-03-02,Credit Card
11590,3371,8787,2023-04-17,Credit Card
11591,5280,9806,2023-03-08,UPI
11592,6141,4777,2023-05-06,Debit Card
11593,3717,6932,2023-05-02,UPI
11594,2458,7925,2023-05-01,Debit Card
11595,1657,4876,2023-04-29,Debit Card
11596,4973,5097,2023-04-16,UPI
11597,4207,7338,2023-03-27,Net Banking
11598,2888,4067,2023-04-14,UPI
11599,8821,7856,2023-06-09,Debit Card
11600,1225,8398,2023-01-19,UPI
11601,4342,1334,2023-01-18,Credit Card
11602,6271,7820,2023-02-12,Debit Card
11603,3302,4733,2023-05-02,Credit Card
11604,6461,6714,2023-05-25,UPI
11605,1608,8696,2023-05-21,Debit Card
11606,8410,2030,2023-04-27,UPI
11607,3134,666,2023-04-01,Debit Card
11608,7066,406,2023-06-09,Net Banking
11609,1732,4001,2023-04-12,Credit Card
11610,7844,3738,2023-03-21,UPI
11611,2559,3027,2023-04-26,UPI
11612,4722,1935,2023-06-23,UPI
11613,8775,6463,2023-02-28,Debit Card
11614,8251,6779,2023-02-17,Net Banking
11615,4530,7158,2023-06-17,Debit Card
11616,3091,2393,2023-04-15,Debit Card
11617,1199,1119,2023-01-14,Debit Card
11618,5346,262,2023-01-24,Net Banking
11619,4318,5674,2023-05-12,UPI
11620,8013,5851,2023-02-16,Credit Card
11621,2600,9608,2023-04-22,Credit Card
11622,1554,546,2023-05-09,UPI
11623,6257,2417,2023-05-14,Credit Card
11624,7427,3069,2023-02-06,Debit Card
11625,9799,9480,2023-05-09,Net Banking
11626,2538,7197,2023-05-22,Debit Card
11627,765,6325,2023-02-17,Debit Card
11628,41,2065,2023-06-16,Credit Card
11629,9259,400,2023-01-12,UPI
11630,6905,4379,2023-02-08,Credit Card
11631,2594,6363,2023-04-18,Debit Card
11632,7766,4073,2023-02-26,Credit Card
11633,9562,6953,2023-03-08,Credit Card
11634,2566,397,2023-02-04,UPI
11635,1899,9886,2023-01-10,UPI
11636,1649,3266,2023-06-13,UPI
11637,4987,8182,2023-02-18,Credit Card
11638,5071,7548,2023-03-25,Credit Card
11639,5637,5764,2023-03-05,UPI
11640,6272,9503,2023-06-11,Net Banking
11641,2659,773,2023-05-10,Net Banking
11642,4690,5280,2023-02-25,Debit Card
11643,2618,6844,2023-04-04,Net Banking
11644,9952,8560,2023-03-11,Credit Card
11645,7309,4588,2023-04-28,Credit Card
11646,6029,8151,2023-05-19,UPI
11647,8021,1684,2023-05-27,Net Banking
11648,369,9148,2023-03-19,Debit Card
11649,154,1075,2023-03-19,Debit Card
11650,9035,9841,2023-01-21,Credit Card
11651,7993,5350,2023-02-27,Debit Card
11652,8568,8500,2023-01-22,Net Banking
11653,9441,9339,2023-02-13,Credit Card
11654,5611,4167,2023-06-10,Credit Card
11655,2759,2410,2023-04-29,Debit Card
11656,4545,8692,2023-04-18,Credit Card
11657,4174,7216,2023-01-14,Debit Card
11658,9914,9695,2023-01-01,UPI
11659,9820,744,2023-05-29,Credit Card
11660,13,5159,2023-05-04,Debit Card
11661,7809,9069,2023-03-01,Debit Card
11662,9908,7882,2023-01-09,Debit Card
11663,2499,5845,2023-06-08,Debit Card
11664,6178,9668,2023-04-18,Credit Card
11665,5871,5517,2023-02-20,UPI
11666,1231,8301,2023-05-19,Credit Card
11667,4975,4943,2023-01-23,Credit Card
11668,3927,2579,2023-01-17,UPI
11669,567,2051,2023-03-17,UPI
11670,501,4920,2023-05-15,Debit Card
11671,4230,3768,2023-04-21,Debit Card
11672,235,3935,2023-03-31,UPI
11673,9348,4487,2023-06-28,Debit Card
11674,9098,772,2023-06-06,Net Banking
11675,5542,2173,2023-03-03,Debit Card
11676,8895,1677,2023-03-29,Credit Card
11677,6265,7506,2023-01-20,Debit Card
11678,6550,6416,2023-03-08,Debit Card
11679,7641,2571,2023-06-21,Debit Card
11680,5489,3129,2023-05-26,UPI
11681,551,7744,2023-01-01,Credit Card
11682,5063,8019,2023-04-27,Debit Card
11683,7939,1939,2023-03-01,Debit Card
11684,9602,3107,2023-03-30,Credit Card
11685,6458,8166,2023-06-11,Debit Card
11686,1733,6019,2023-06-04,Net Banking
11687,6000,3541,2023-06-23,Debit Card
11688,6691,8088,2023-01-22,UPI
11689,6206,1466,2023-05-31,Debit Card
11690,1941,6701,2023-02-23,UPI
11691,4825,2328,2023-03-29,Credit Card
11692,9692,5345,2023-04-02,Net Banking
11693,7477,2577,2023-01-11,Net Banking
11694,1678,4634,2023-03-25,Debit Card
11695,9424,2695,2023-01-02,Debit Card
11696,4892,2731,2023-05-30,Credit Card
11697,5691,2476,2023-04-14,Credit Card
11698,5661,1847,2023-03-14,Debit Card
11699,6756,172,2023-01-22,Debit Card
11700,3576,2857,2023-03-05,Credit Card
11701,3863,7809,2023-01-03,Credit Card
11702,2954,7195,2023-05-04,UPI
11703,4592,7551,2023-04-28,Credit Card
11704,4849,3637,2023-02-21,Debit Card
11705,2396,7677,2023-05-01,Credit Card
11706,7149,6984,2023-03-23,UPI
11707,7745,9668,2023-01-28,Net Banking
11708,6,8938,2023-02-11,UPI
11709,9547,2897,2023-05-18,Debit Card
11710,4092,2804,2023-04-11,Debit Card
11711,9943,9890,2023-04-03,Credit Card
11712,2871,7015,2023-06-26,Debit Card
11713,679,7460,2023-03-23,UPI
11714,7302,5254,2023-06-15,Credit Card
11715,7430,1171,2023-02-26,Debit Card
11716,9675,493,2023-01-01,Net Banking
11717,7592,1573,2023-05-06,Debit Card
11718,763,2681,2023-06-18,Net Banking
11719,9748,5542,2023-04-25,Debit Card
11720,4078,1418,2023-03-29,Net Banking
11721,2623,262,2023-05-01,Debit Card
11722,941,4448,2023-04-25,UPI
11723,7205,2079,2023-02-11,UPI
11724,4332,8170,2023-06-14,UPI
11725,7423,4913,2023-03-06,UPI
11726,3265,1787,2023-02-27,Debit Card
11727,9969,7161,2023-01-29,Credit Card
11728,5485,7192,2023-04-18,Net Banking
11729,105,5413,2023-03-13,Credit Card
11730,6908,4970,2023-05-20,Credit Card
11731,3980,5506,2023-06-25,UPI
11732,2033,8325,2023-04-25,Net Banking
11733,6764,2003,2023-01-14,Net Banking
11734,3617,6774,2023-04-02,Credit Card
11735,8300,3408,2023-03-25,Debit Card
11736,5582,2638,2023-06-03,Credit Card
11737,3579,7997,2023-01-08,UPI
11738,2059,2800,2023-05-08,Debit Card
11739,3052,5812,2023-04-15,Debit Card
11740,3509,7953,2023-01-20,Debit Card
11741,8722,5434,2023-01-30,Net Banking
11742,8592,2636,2023-05-15,Credit Card
11743,8741,4027,2023-03-14,Debit Card
11744,1129,3170,2023-06-14,UPI
11745,9160,1643,2023-06-24,Debit Card
11746,8210,7095,2023-02-21,Debit Card
11747,8809,3704,2023-06-26,Credit Card
11748,2788,8912,2023-05-22,Credit Card
11749,4835,3555,2023-03-10,UPI
11750,5180,3087,2023-05-31,UPI
11751,4415,4873,2023-04-24,Net Banking
11752,4655,2660,2023-06-03,Credit Card
11753,4569,4813,2023-05-09,Net Banking
11754,4623,5443,2023-05-16,UPI
11755,3260,6711,2023-06-05,Net Banking
11756,3428,1157,2023-05-05,UPI
11757,7524,6792,2023-01-15,Debit Card
11758,5738,2681,2023-05-21,UPI
11759,6538,1662,2023-04-02,UPI
11760,5176,4772,2023-03-23,UPI
11761,9045,6665,2023-06-15,Credit Card
11762,2880,9328,2023-05-15,Debit Card
11763,5110,5521,2023-05-07,Net Banking
11764,4098,5970,2023-05-07,Net Banking
11765,930,2543,2023-04-19,Net Banking
11766,5435,9066,2023-01-02,Credit Card
11767,7630,2494,2023-03-23,UPI
11768,408,4060,2023-05-18,Debit Card
11769,5594,4957,2023-06-22,Credit Card
11770,5088,5547,2023-04-16,UPI
11771,8349,2137,2023-02-25,Debit Card
11772,3284,9816,2023-04-01,Net Banking
11773,8743,9778,2023-01-26,Debit Card
11774,5633,351,2023-02-18,Net Banking
11775,307,6315,2023-05-04,Net Banking
11776,4771,7671,2023-02-02,Debit Card
11777,8350,1432,2023-05-13,Credit Card
11778,4817,4365,2023-06-29,Debit Card
11779,2948,7438,2023-06-16,Net Banking
11780,7360,5153,2023-04-10,Debit Card
11781,7224,4255,2023-02-25,Net Banking
11782,4506,6501,2023-01-10,Net Banking
11783,1753,7627,2023-03-28,UPI
11784,4273,7357,2023-03-12,UPI
11785,3795,3282,2023-01-30,Debit Card
11786,2403,5835,2023-03-25,UPI
11787,4051,2203,2023-05-19,Credit Card
11788,4721,6765,2023-01-18,Net Banking
11789,1990,3053,2023-02-16,Net Banking
11790,5514,8146,2023-05-30,Credit Card
11791,9554,2847,2023-04-18,Debit Card
11792,6831,6640,2023-05-16,Credit Card
11793,2261,7341,2023-04-17,UPI
11794,5026,2651,2023-05-28,Credit Card
11795,971,4857,2023-05-20,Net Banking
11796,856,3852,2023-05-08,UPI
11797,7335,9306,2023-02-21,Credit Card
11798,5212,3055,2023-05-15,Net Banking
11799,987,3912,2023-04-04,Debit Card
11800,9422,4145,2023-04-30,Debit Card
11801,4439,1754,2023-01-25,Debit Card
11802,7471,7285,2023-06-09,UPI
11803,8424,8267,2023-06-06,Debit Card
11804,1054,9444,2023-04-26,Net Banking
11805,2437,5953,2023-05-26,Credit Card
11806,7820,7408,2023-01-24,UPI
11807,230,6601,2023-03-27,Debit Card
11808,9613,8380,2023-05-30,Credit Card
11809,4402,9940,2023-06-04,UPI
11810,1328,7424,2023-03-05,Net Banking
11811,7495,554,2023-02-18,Debit Card
11812,2652,6863,2023-03-27,Net Banking
11813,8658,4267,2023-01-17,Debit Card
11814,6422,2764,2023-03-17,Debit Card
11815,8722,6562,2023-06-04,Credit Card
11816,9070,6287,2023-01-18,Credit Card
11817,3809,4441,2023-05-09,Net Banking
11818,2717,2826,2023-05-30,Net Banking
11819,4785,2865,2023-01-24,Net Banking
11820,258,7625,2023-04-03,UPI
11821,6155,3048,2023-01-13,Net Banking
11822,7069,2092,2023-02-25,Net Banking
11823,1047,5317,2023-05-01,UPI
11824,3653,9304,2023-06-15,UPI
11825,8637,6065,2023-03-24,Credit Card
11826,8938,4979,2023-01-07,Debit Card
11827,5630,969,2023-03-14,UPI
11828,6754,3354,2023-02-13,Debit Card
11829,2508,6856,2023-02-17,Net Banking
11830,138,4961,2023-04-20,UPI
11831,2290,6875,2023-04-16,UPI
11832,3371,8951,2023-04-17,UPI
11833,2636,4009,2023-03-13,Net Banking
11834,2019,6451,2023-05-17,Credit Card
11835,4952,9950,2023-05-05,UPI
11836,9674,1365,2023-01-10,Net Banking
11837,8621,7013,2023-04-01,Net Banking
11838,9512,4169,2023-02-18,Credit Card
11839,6757,3820,2023-06-09,Net Banking
11840,2289,5667,2023-05-23,UPI
11841,5114,5330,2023-03-02,Debit Card
11842,3318,1805,2023-03-14,Net Banking
11843,3558,497,2023-05-22,UPI
11844,746,423,2023-06-27,Credit Card
11845,8349,2428,2023-01-19,UPI
11846,727,2310,2023-03-07,Credit Card
11847,3483,9241,2023-02-13,Debit Card
11848,4764,619,2023-01-18,UPI
11849,7370,404,2023-02-21,UPI
11850,1413,9342,2023-04-07,Net Banking
11851,2003,1341,2023-05-20,Debit Card
11852,3062,7629,2023-02-27,Debit Card
11853,8112,1446,2023-01-18,Debit Card
11854,6016,336,2023-04-16,UPI
11855,1137,6150,2023-05-24,UPI
11856,8506,8978,2023-04-30,UPI
11857,7582,4428,2023-03-18,Net Banking
11858,2895,6247,2023-04-26,Net Banking
11859,4502,636,2023-02-18,Net Banking
11860,3871,4256,2023-02-11,Debit Card
11861,9991,2835,2023-03-13,Net Banking
11862,2944,6700,2023-01-18,Credit Card
11863,4414,3586,2023-02-01,Debit Card
11864,2064,6716,2023-05-01,Credit Card
11865,8475,1475,2023-04-25,UPI
11866,4567,835,2023-03-06,Debit Card
11867,1208,247,2023-04-18,Net Banking
11868,5209,266,2023-04-02,Credit Card
11869,6818,274,2023-01-11,Credit Card
11870,7228,8186,2023-02-14,Debit Card
11871,9047,939,2023-04-19,Credit Card
11872,8837,8746,2023-05-10,Debit Card
11873,8945,1299,2023-06-09,Credit Card
11874,4399,3765,2023-01-25,Net Banking
11875,5990,7082,2023-04-26,UPI
11876,6395,2245,2023-03-30,Net Banking
11877,5391,4758,2023-02-27,Net Banking
11878,1092,7014,2023-02-14,Debit Card
11879,964,1986,2023-02-23,Debit Card
11880,5147,3152,2023-03-29,UPI
11881,5878,3921,2023-02-22,Debit Card
11882,5077,6973,2023-03-13,UPI
11883,962,237,2023-04-16,UPI
11884,8544,765,2023-03-25,Debit Card
11885,2580,2214,2023-03-02,Net Banking
11886,8719,2578,2023-06-03,UPI
11887,6528,8232,2023-01-07,UPI
11888,9163,2202,2023-02-07,Net Banking
11889,2141,1612,2023-01-02,Net Banking
11890,6794,5724,2023-01-17,Net Banking
11891,2078,5797,2023-05-19,Credit Card
11892,9242,2633,2023-03-15,Credit Card
11893,3074,228,2023-02-25,Credit Card
11894,6585,6558,2023-06-21,Credit Card
11895,6476,9438,2023-02-27,Net Banking
11896,7329,1298,2023-06-29,UPI
11897,4624,1470,2023-06-05,Net Banking
11898,2690,793,2023-03-11,UPI
11899,1896,1405,2023-06-17,Net Banking
11900,5287,1160,2023-05-08,Credit Card
11901,1931,5443,2023-06-02,Net Banking
11902,6344,1812,2023-01-26,UPI
11903,5939,7765,2023-02-11,Debit Card
11904,8629,8739,2023-05-19,Credit Card
11905,2656,7015,2023-05-23,Debit Card
11906,7606,6100,2023-05-03,Net Banking
11907,6171,6984,2023-06-17,UPI
11908,6105,9240,2023-06-28,Credit Card
11909,3384,7572,2023-06-23,Debit Card
11910,9026,9411,2023-04-04,Net Banking
11911,1981,5052,2023-01-09,Credit Card
11912,2851,4137,2023-04-15,Credit Card
11913,5012,6254,2023-01-15,Net Banking
11914,6871,2458,2023-03-05,Credit Card
11915,710,3098,2023-02-07,Debit Card
11916,2757,9091,2023-03-04,Net Banking
11917,3236,9922,2023-01-18,Credit Card
11918,2347,1686,2023-04-17,Credit Card
11919,2938,2212,2023-04-24,Net Banking
11920,1014,6623,2023-02-03,Net Banking
11921,8765,5900,2023-01-08,Debit Card
11922,7634,4085,2023-02-22,Debit Card
11923,2736,2356,2023-04-20,Net Banking
11924,9824,6866,2023-01-24,Credit Card
11925,510,229,2023-06-19,UPI
11926,6176,8606,2023-02-13,Net Banking
11927,9942,2140,2023-04-22,Net Banking
11928,6448,3351,2023-02-04,Credit Card
11929,2312,7785,2023-05-19,Net Banking
11930,1489,9807,2023-04-20,Debit Card
11931,2891,6826,2023-02-02,Net Banking
11932,4939,6289,2023-03-30,Credit Card
11933,1616,4497,2023-05-13,Net Banking
11934,5398,2687,2023-05-08,Debit Card
11935,2270,4357,2023-02-26,Credit Card
11936,8385,5646,2023-06-23,Net Banking
11937,584,9875,2023-05-15,Credit Card
11938,8897,1021,2023-01-09,Credit Card
11939,93,5357,2023-06-26,UPI
11940,3286,3824,2023-01-08,UPI
11941,7790,4875,2023-05-04,Net Banking
11942,3352,7287,2023-03-31,Net Banking
11943,6364,8572,2023-03-27,Net Banking
11944,3196,7380,2023-01-24,UPI
11945,9394,2481,2023-01-17,Debit Card
11946,6183,1211,2023-05-26,Net Banking
11947,5869,6875,2023-02-08,Credit Card
11948,5416,6428,2023-05-22,Net Banking
11949,8399,6997,2023-03-03,Credit Card
11950,5017,1920,2023-06-05,Credit Card
11951,9422,3334,2023-06-01,Debit Card
11952,4373,3105,2023-06-12,UPI
11953,532,3921,2023-02-16,Debit Card
11954,1419,3573,2023-04-05,Debit Card
11955,7080,8248,2023-02-14,Debit Card
11956,6761,5408,2023-02-17,UPI
11957,5629,6943,2023-02-24,Net Banking
11958,6351,5567,2023-05-02,Credit Card
11959,5511,4230,2023-05-01,Net Banking
11960,1733,6733,2023-05-07,UPI
11961,9974,6813,2023-03-30,Net Banking
11962,3773,2372,2023-05-16,Debit Card
11963,1450,1345,2023-05-02,Credit Card
11964,6250,7991,2023-02-02,Net Banking
11965,74,2738,2023-06-08,Net Banking
11966,5048,8196,2023-03-20,Net Banking
11967,6828,7986,2023-02-22,UPI
11968,8869,4053,2023-06-28,UPI
11969,1313,755,2023-01-29,Net Banking
11970,2524,3592,2023-05-14,Debit Card
11971,4404,9711,2023-03-13,Debit Card
11972,4752,5818,2023-02-22,Debit Card
11973,5625,938,2023-01-07,Net Banking
11974,2406,5597,2023-04-26,Net Banking
11975,1388,791,2023-01-21,Debit Card
11976,4569,9141,2023-01-07,Net Banking
11977,4733,1420,2023-01-18,Credit Card
11978,8391,2694,2023-03-09,UPI
11979,2422,1772,2023-02-16,UPI
11980,2207,6971,2023-01-08,UPI
11981,9560,5059,2023-04-26,UPI
11982,6527,6088,2023-03-28,Credit Card
11983,2783,8244,2023-05-13,UPI
11984,2130,5535,2023-05-18,Net Banking
11985,2537,2385,2023-05-21,Debit Card
11986,9474,5273,2023-05-03,Credit Card
11987,9060,7126,2023-06-11,Debit Card
11988,8730,8910,2023-02-07,Debit Card
11989,6119,583,2023-03-23,Net Banking
11990,5974,3154,2023-05-21,Credit Card
11991,7981,8314,2023-06-13,Debit Card
11992,4784,2790,2023-01-03,Credit Card
11993,5740,3270,2023-01-17,UPI
11994,6095,9393,2023-05-12,Debit Card
11995,2773,1901,2023-03-08,UPI
11996,3436,8443,2023-04-12,Credit Card
11997,6896,6240,2023-06-25,Debit Card
11998,8282,2706,2023-05-11,Net Banking
11999,1296,3121,2023-01-10,Credit Card
12000,245,2166,2023-02-18,Net Banking
12001,8647,6602,2023-03-14,UPI
12002,2842,2920,2023-02-20,Debit Card
12003,5932,8179,2023-03-10,Net Banking
